,address,apartment_size,begin_date,category,created_at,district1,id,latitude,longitude,name,normalized_price,number_of_bedrooms,occupied_dates,provider_code,city_code
2411,Jan Pieter Heijestraat,58.0,2018-02-16,apartment,2018-02-06T06:06:09,amsterdam-west,1005653,52.36228514,4.86449528,2 rooms apartment in Jan Pieter Heijestraat,1550.0,2,[],pararius,amsterdam
2413,Kromme-Mijdrechtstraat 12,80.0,2018-02-16,apartment,2018-02-08T06:56:39,amsterdam-zuid,1013563,52.34620295,4.90837419,2 rooms apartment in Kromme-Mijdrechtstraat 12,1750.0,2,[],pararius,amsterdam
2421,Singel,100.0,2018-02-16,apartment,2017-11-28T08:02:26,amsterdam-centrum,705274,52.36714969,4.89218813,3 rooms apartment in Singel,2500.0,3,[],pararius,amsterdam
2422,Weteringschans 57,96.0,2018-02-16,apartment,2018-01-06T09:58:06,amsterdam-centrum,875714,52.36173911,4.88578893,3 rooms apartment in Weteringschans 57,2150.0,3,[],pararius,amsterdam
2423,Cornelis Schuytstraat,150.0,2018-02-16,apartment,2017-10-21T06:55:45,amsterdam-zuid,612315,52.35519734,4.87144839,4 rooms apartment in Cornelis Schuytstraat,2950.0,4,[],pararius,amsterdam
2425,Keizersgracht,130.0,2018-02-16,apartment,2018-01-20T06:13:13,amsterdam-centrum,935014,52.368742600000004,4.88415336,3 rooms apartment in Keizersgracht,3975.0,3,[],pararius,amsterdam
2431,Breughelstraat,75.0,2018-02-16,apartment,2018-02-02T06:25:23,amsterdam-zuid,992484,52.35024387,4.87739144,2 rooms apartment in Breughelstraat,1600.0,2,[],pararius,amsterdam
2433,Borgerstraat,55.0,2018-02-16,apartment,2018-02-01T06:30:19,amsterdam-west,987310,52.36551258,4.86877379,2 rooms apartment in Borgerstraat,1500.0,2,[],pararius,amsterdam
2439,Korte Leidsedwarsstraat,85.0,2018-02-16,apartment,2017-11-05T10:25:00,amsterdam-centrum,668761,52.36307925,4.88479337,3 rooms apartment in Korte Leidsedwarsstraat,2000.0,3,[],pararius,amsterdam
2442,Jan van Zutphenstraat,140.0,2018-02-16,apartment,2018-02-04T06:45:36,amsterdam-nieuw-west,1000932,52.3504624,4.8022126,3 rooms apartment in Jan van Zutphenstraat,1750.0,3,[],pararius,amsterdam
2446,Henri Dunantstraat,115.0,2018-02-16,apartment,2017-10-21T07:49:49,amsterdam-nieuw-west,615546,52.34808635,4.82957057,4 rooms apartment in Henri Dunantstraat,1406.0,4,[],pararius,amsterdam
2447,Wedderborg,70.0,2018-02-16,apartment,2018-02-08T06:56:49,amsterdam-zuid,1013568,52.33339176,4.8732275000000005,2 rooms apartment in Wedderborg,1600.0,2,[],pararius,amsterdam
2451,Willemsstraat,85.0,2018-02-16,apartment,2018-01-11T10:37:42,amsterdam-centrum,901577,52.38139648,4.88608073,2 rooms apartment in Willemsstraat,1750.0,2,[],pararius,amsterdam
2455,William Barlowlaan,130.0,2018-02-16,apartment,2018-01-27T06:54:10,amsterdam-oost,963164,52.3610607,4.98076513,4 rooms apartment in William Barlowlaan,2200.0,4,[],pararius,amsterdam
2457,Herengracht 114,111.0,2018-02-16,apartment,2017-11-26T07:53:02,amsterdam-centrum,703258,52.37600567,4.88863819,3 rooms apartment in Herengracht 114,2600.0,3,[],pararius,amsterdam
2459,Rozengracht,96.0,2018-02-16,apartment,2018-01-18T06:44:00,amsterdam-centrum,927048,52.37329456,4.88091516,3 rooms apartment in Rozengracht,2000.0,3,[],pararius,amsterdam
2465,Eerste Helmersstraat 201,110.0,2018-02-16,apartment,2018-01-13T06:20:19,amsterdam-west,909007,52.36148203,4.86785196,3 rooms apartment in Eerste Helmersstraat 201,2700.0,3,[],pararius,amsterdam
2466,Beethovenstraat 16,65.0,2018-02-16,apartment,2018-01-31T06:41:12,amsterdam-zuid,981627,52.34994045,4.87789394,3 rooms apartment in Beethovenstraat 16,1900.0,3,[],pararius,amsterdam
2467,Eerste Boerhaavestraat,60.0,2018-02-16,apartment,2018-01-05T07:39:58,amsterdam-oost,867661,52.35822397,4.90724626,2 rooms apartment in Eerste Boerhaavestraat,1500.0,2,[],pararius,amsterdam
2468,Ferdinand Bolstraat 60,130.0,2018-02-16,apartment,2018-02-08T06:59:01,amsterdam-zuid,1013660,52.35548436,4.89021919,5 rooms apartment in Ferdinand Bolstraat 60,3250.0,5,[],pararius,amsterdam
2469,Prins Hendrikkade 129,160.0,2018-02-16,apartment,2017-12-10T07:58:16,amsterdam-centrum,804660,52.37392653,4.90528481,3 rooms apartment in Prins Hendrikkade 129,2395.0,3,[],pararius,amsterdam
2470,Fannius Scholtenstraat,50.0,2018-02-16,apartment,2018-01-13T06:32:03,amsterdam-west,909047,52.38388569,4.87340609,2 rooms apartment in Fannius Scholtenstraat,1450.0,2,[],pararius,amsterdam
2477,Da Costakade,100.0,2018-02-16,apartment,2018-01-19T06:18:03,amsterdam-west,928826,52.37229079,4.87323203,3 rooms apartment in Da Costakade,2190.0,3,[],pararius,amsterdam
2481,Johan Hofmanstraat,100.0,2018-02-16,apartment,2018-01-17T07:00:43,amsterdam-nieuw-west,922009,52.35196825,4.79416406,4 rooms apartment in Johan Hofmanstraat,2000.0,4,[],pararius,amsterdam
2484,Gapersteeg,122.0,2018-02-16,apartment,2018-01-10T14:50:36,amsterdam-centrum,899701,52.371390000000005,4.892352,3 rooms apartment in Gapersteeg,3000.0,3,[],pararius,amsterdam
2486,Leidsekade,70.0,2018-02-16,apartment,2018-02-08T06:59:21,amsterdam-centrum,1013670,52.36602479,4.8791188,2 rooms apartment in Leidsekade,1900.0,2,[],pararius,amsterdam
2487,Fagelstraat,65.0,2018-02-16,apartment,2018-02-01T06:30:32,amsterdam-west,987335,52.38031058,4.8759443,2 rooms apartment in Fagelstraat,1600.0,2,[],pararius,amsterdam
2488,Bosboom Toussaintstraat,105.0,2018-02-16,apartment,2018-01-13T06:17:48,amsterdam-west,908993,52.36550563,4.87543954,3 rooms apartment in Bosboom Toussaintstraat,2250.0,3,[],pararius,amsterdam
2490,Heinzestraat,99.0,2018-02-16,apartment,2017-10-25T02:28:29,amsterdam-zuid,620026,52.35262,4.87608718,3 rooms apartment in Heinzestraat,2250.0,3,[],pararius,amsterdam
2494,Ferdinand Bolstraat,60.0,2018-02-16,apartment,2018-01-12T09:44:25,amsterdam-zuid,907344,52.35470227,4.89018391,2 rooms apartment in Ferdinand Bolstraat,1750.0,2,[],pararius,amsterdam
2501,Geervliet 149,85.0,2018-02-16,apartment,2017-12-23T01:50:18,amsterdam-zuid,837625,52.33081719,4.88062194,3 rooms apartment in Geervliet 149,1795.0,3,[],pararius,amsterdam
2502,Europaplein,93.0,2018-02-16,apartment,2017-11-02T07:16:19,amsterdam-zuid,655417,52.3434654,4.89180655,3 rooms apartment in Europaplein,2750.0,3,[],pararius,amsterdam
2503,Brederodestraat,55.0,2018-02-16,apartment,2018-01-05T07:26:21,amsterdam-west,867518,52.36064785,4.86212165,2 rooms apartment in Brederodestraat,1500.0,2,[],pararius,amsterdam
2504,Recht Boomssloot,120.0,2018-02-16,apartment,2017-11-10T06:25:23,amsterdam-centrum,674890,52.3732985,4.90186518,3 rooms apartment in Recht Boomssloot,2195.0,3,[],pararius,amsterdam
2506,Prins Hendrikkade 79,65.0,2018-02-16,apartment,2018-02-04T06:47:40,amsterdam-centrum,1001006,52.37669657,4.90133361,2 rooms apartment in Prins Hendrikkade 79,1600.0,2,[],pararius,amsterdam
2508,Vijzelstraat,60.0,2018-02-16,apartment,2018-01-26T07:53:05,amsterdam-centrum,957345,52.36268257,4.8921352,2 rooms apartment in Vijzelstraat,1595.0,2,[],pararius,amsterdam
2509,Zuidelijke Wandelweg,139.0,2018-02-16,apartment,2017-11-28T08:11:51,amsterdam-zuid,705321,52.33794513,4.89684108,5 rooms apartment in Zuidelijke Wandelweg,3500.0,5,[],pararius,amsterdam
2510,Van Boshuizenstraat,75.0,2018-02-16,apartment,2018-02-01T06:30:12,amsterdam-zuid,987295,52.32479942,4.88579525,3 rooms apartment in Van Boshuizenstraat,1750.0,3,[],pararius,amsterdam
2515,Rokin,85.0,2018-02-16,apartment,2017-10-21T06:58:40,amsterdam-centrum,612519,52.37057483,4.89234494,3 rooms apartment in Rokin,2750.0,3,[],pararius,amsterdam
2517,Van der Palmkade,105.0,2018-02-16,apartment,2017-11-05T10:09:32,amsterdam-west,668633,52.38022488,4.87275822,3 rooms apartment in Van der Palmkade,2000.0,3,[],pararius,amsterdam
2519,Willem Frederik Hermansstraat,60.0,2018-02-16,apartment,2018-02-09T06:04:41,amsterdam-centrum,1015401,52.37627677,4.90761357,2 rooms apartment in Willem Frederik Hermansstraat,1500.0,2,[],pararius,amsterdam
2521,Eerste Schinkelstraat 13,65.0,2018-02-16,apartment,2018-02-04T06:43:23,amsterdam-zuid,1000871,52.3538386,4.85484842,3 rooms apartment in Eerste Schinkelstraat 13,1750.0,3,[],pararius,amsterdam
2525,Wolbrantskerkweg,132.0,2018-02-16,apartment,2018-01-09T23:46:50,amsterdam-nieuw-west,896245,52.35500789,4.79811605,5 rooms apartment in Wolbrantskerkweg,2200.0,5,[],pararius,amsterdam
2533,Eerste Leliedwarsstraat,45.0,2018-02-16,apartment,2018-01-05T07:31:58,amsterdam-centrum,867573,52.37597365,4.88248031,2 rooms apartment in Eerste Leliedwarsstraat,2000.0,2,[],pararius,amsterdam
2535,Keizersgracht,80.0,2018-02-16,apartment,2017-12-28T23:07:53,amsterdam-centrum,850304,52.36364512,4.89883388,2 rooms apartment in Keizersgracht,1750.0,2,[],pararius,amsterdam
2536,Van Eeghenstraat 26,75.0,2018-02-16,apartment,2018-01-28T06:33:11,amsterdam-zuid,968471,52.35822808,4.87602258,3 rooms apartment in Van Eeghenstraat 26,2450.0,3,[],pararius,amsterdam
2541,Bertrand Russellstraat,175.0,2018-02-16,apartment,2017-10-21T08:20:36,amsterdam-oost,617404,52.34773735,4.92125798,4 rooms apartment in Bertrand Russellstraat,2950.0,4,[],pararius,amsterdam
2547,Van Noordtkade,90.0,2018-02-16,apartment,2018-01-26T07:52:55,amsterdam-west,957341,52.38837523,4.88285827,3 rooms apartment in Van Noordtkade,1900.0,3,[],pararius,amsterdam
2549,Egelantiersgracht,90.0,2018-02-16,apartment,2017-12-20T07:07:59,amsterdam-centrum,829873,52.37572113,4.88088746,4 rooms apartment in Egelantiersgracht,2950.0,4,[],pararius,amsterdam
2550,Veembroederhof,125.0,2018-02-16,apartment,2017-12-20T07:30:09,amsterdam-oost,830040,52.37640224,4.92433457,3 rooms apartment in Veembroederhof,2495.0,3,[],pararius,amsterdam
2551,Korte Leidsedwarsstraat 101,85.0,2018-02-16,apartment,2018-01-31T06:41:42,amsterdam-centrum,981696,52.36370092,4.88425457,3 rooms apartment in Korte Leidsedwarsstraat 101,1800.0,3,[],pararius,amsterdam
2559,Gerrit van der Veenstraat,160.0,2018-02-16,apartment,2017-11-24T05:10:32,amsterdam-zuid,698943,52.34858976,4.86903017,6 rooms apartment in Gerrit van der Veenstraat,3500.0,6,[],pararius,amsterdam
2560,Staringplein 12,75.0,2018-02-16,apartment,2018-01-24T15:28:07,amsterdam-west,949731,52.36064179,4.86278235,2 rooms apartment in Staringplein 12,1750.0,2,[],pararius,amsterdam
2563,Vossiusstraat,80.0,2018-02-16,apartment,2018-02-09T06:02:19,amsterdam-zuid,1015375,52.36103896,4.88118583,3 rooms apartment in Vossiusstraat,2700.0,3,[],pararius,amsterdam
2570,Nassaukade 15,140.0,2018-02-16,apartment,2017-11-18T07:22:33,amsterdam-west,686725,52.38362923,4.8806356,3 rooms apartment in Nassaukade 15,2950.0,3,[],pararius,amsterdam
2573,Sarphatikade,120.0,2018-02-16,apartment,2017-10-21T08:10:18,amsterdam-centrum,616775,52.359700399999994,4.90342814,2 rooms apartment in Sarphatikade,2750.0,2,[],pararius,amsterdam
2574,Elisabeth Boddaertstraat,115.0,2018-02-16,apartment,2017-10-21T07:44:56,amsterdam-nieuw-west,615278,52.34772222,4.83015421,4 rooms apartment in Elisabeth Boddaertstraat,1406.0,4,[],pararius,amsterdam
2575,Wakkerstraat,70.0,2018-02-16,apartment,2017-12-09T07:51:16,amsterdam-oost,799249,52.3530979,4.92683803,3 rooms apartment in Wakkerstraat,1700.0,3,[],pararius,amsterdam
2577,Stadionweg 125,120.0,2018-02-16,apartment,2017-12-23T10:31:27,amsterdam-zuid,838882,52.34645239,4.86942201,4 rooms apartment in Stadionweg 125,2250.0,4,[],pararius,amsterdam
2578,Singel,110.0,2018-02-16,apartment,2017-11-29T08:22:09,amsterdam-centrum,707004,52.37564725,4.89103594,3 rooms apartment in Singel,4000.0,3,[],pararius,amsterdam
2584,Krom Boomssloot 53,80.0,2018-02-16,apartment,2018-01-30T06:04:19,amsterdam-centrum,979335,52.37123632,4.90237725,2 rooms apartment in Krom Boomssloot 53,1750.0,2,[],pararius,amsterdam
2586,Van Tuyll van Serooskerkenweg,68.0,2018-02-16,apartment,2018-02-07T06:58:03,amsterdam-zuid,1007973,52.34447231,4.85862953,3 rooms apartment in Van Tuyll van Serooskerkenweg,1700.0,3,[],pararius,amsterdam
2587,Keizersgracht 664,160.0,2018-02-16,apartment,2018-01-12T09:42:44,amsterdam-centrum,907332,52.36348477,4.89268414,3 rooms apartment in Keizersgracht 664,3950.0,3,[],pararius,amsterdam
2588,Palmdwarsstraat,73.0,2018-02-16,apartment,2017-10-21T06:56:08,amsterdam-centrum,612341,52.38136829,4.88367233,2 rooms apartment in Palmdwarsstraat,1985.0,2,[],pararius,amsterdam
2590,Westerstraat,55.0,2018-02-16,apartment,2018-02-03T06:27:41,amsterdam-centrum,994333,52.37800138,4.88027398,2 rooms apartment in Westerstraat,1650.0,2,[],pararius,amsterdam
2593,Paramariboplein 45,58.0,2018-02-16,apartment,2018-02-08T06:57:47,amsterdam-west,1013598,52.3595703,4.85429521,3 rooms apartment in Paramariboplein 45,1450.0,3,[],pararius,amsterdam
2596,Koninginneweg,75.0,2018-02-16,apartment,2018-01-10T14:32:10,amsterdam-zuid,899611,52.35268199,4.86151136,2 rooms apartment in Koninginneweg,1650.0,2,[],pararius,amsterdam
2597,Nassaukade 311,70.0,2018-02-16,apartment,2017-12-21T18:17:23,amsterdam-west,832111,52.36917997,4.87505944,3 rooms apartment in Nassaukade 311,1990.0,3,[],pararius,amsterdam
2605,Henri Dunantstraat,95.0,2018-02-16,apartment,2017-10-21T07:46:59,amsterdam-nieuw-west,615390,52.34808713,4.82935664,3 rooms apartment in Henri Dunantstraat,1260.0,3,[],pararius,amsterdam
2606,Eerste Weteringdwarsstraat,70.0,2018-02-16,apartment,2018-02-02T06:26:02,amsterdam-centrum,992525,52.36161494,4.89044414,3 rooms apartment in Eerste Weteringdwarsstraat,2000.0,3,[],pararius,amsterdam
2611,Gustav Mahlerlaan,118.0,2018-02-16,apartment,2018-01-11T10:48:14,amsterdam-zuid,901621,52.33690508,4.87095659,3 rooms apartment in Gustav Mahlerlaan,2999.0,3,[],pararius,amsterdam
2612,Haarlemmermeerstraat,60.0,2018-02-16,apartment,2018-01-11T10:37:21,amsterdam-zuid,901576,52.35320618,4.85014436,2 rooms apartment in Haarlemmermeerstraat,1600.0,2,[],pararius,amsterdam
2613,Apollolaan,130.0,2018-02-16,apartment,2017-11-24T05:10:30,amsterdam-zuid,698942,52.34991508,4.88035996,4 rooms apartment in Apollolaan,3250.0,4,[],pararius,amsterdam
2615,Vondelstraat 12,95.0,2018-02-16,apartment,2018-01-06T09:58:27,amsterdam-west,875732,52.36282342,4.87871502,3 rooms apartment in Vondelstraat 12,2500.0,3,[],pararius,amsterdam
2618,Kerkstraat,80.0,2018-02-16,apartment,2017-10-27T06:38:24,amsterdam-centrum,637599,52.36323370000001,4.8906756,3 rooms apartment in Kerkstraat,2300.0,3,[],pararius,amsterdam
2624,Eerste Van Swindenstraat,53.0,2018-02-16,apartment,2018-01-27T06:54:10,amsterdam-oost,963163,52.36301727,4.92836473,2 rooms apartment in Eerste Van Swindenstraat,1600.0,2,[],pararius,amsterdam
2625,Geuzenstraat,55.0,2018-02-16,apartment,2017-12-21T18:23:06,amsterdam-west,832131,52.37208567,4.86537833,2 rooms apartment in Geuzenstraat,1500.0,2,[],pararius,amsterdam
2627,Rokin 17,156.0,2018-02-16,apartment,2017-11-03T06:31:13,amsterdam-centrum,656166,52.37199385,4.89336241,3 rooms apartment in Rokin 17,3950.0,3,[],pararius,amsterdam
2629,Frans van Mierisstraat,187.0,2018-02-16,apartment,2017-10-21T07:20:18,amsterdam-zuid,613812,52.35429868,4.88189516,5 rooms apartment in Frans van Mierisstraat,3950.0,5,[],pararius,amsterdam
2631,Langestraat,90.0,2018-02-16,apartment,2018-01-26T07:52:32,amsterdam-centrum,957328,52.37713058,4.89112215,3 rooms apartment in Langestraat,2150.0,3,[],pararius,amsterdam
2634,Prinseneiland,135.0,2018-02-16,apartment,2017-10-21T07:35:16,amsterdam-centrum,614701,52.38476498,4.88776121,3 rooms apartment in Prinseneiland,2950.0,3,[],pararius,amsterdam
2638,Karthuizersplantsoen,126.0,2018-02-16,apartment,2017-12-14T08:32:00,amsterdam-centrum,815280,52.37920315,4.88177297,3 rooms apartment in Karthuizersplantsoen,3450.0,3,[],pararius,amsterdam
2642,Pieter Lastmankade,80.0,2018-02-16,apartment,2018-02-02T06:25:51,amsterdam-zuid,992514,52.35082414,4.86413124,3 rooms apartment in Pieter Lastmankade,2250.0,3,[],pararius,amsterdam
2643,Bachplein,100.0,2018-02-16,apartment,2017-10-21T06:55:48,amsterdam-zuid,612319,52.34829573,4.87999686,3 rooms apartment in Bachplein,1950.0,3,[],pararius,amsterdam
2646,Looiersgracht 86,96.0,2018-02-16,apartment,2018-01-17T07:03:51,amsterdam-centrum,922095,52.36823045,4.87997452,2 rooms apartment in Looiersgracht 86,2250.0,2,[],pararius,amsterdam
2649,Bloemgracht,110.0,2018-02-16,apartment,2018-02-04T06:45:37,amsterdam-centrum,1000934,52.37457955,4.88085644,3 rooms apartment in Bloemgracht,2750.0,3,[],pararius,amsterdam
2650,Saenredamstraat 68,62.0,2018-02-16,apartment,2018-02-05T06:03:51,amsterdam-zuid,1002158,52.35555619,4.89020371,3 rooms apartment in Saenredamstraat 68,1750.0,3,[],pararius,amsterdam
2652,Binnenkant,75.0,2018-02-16,apartment,2018-02-04T06:47:58,amsterdam-centrum,1001019,52.37321935,4.90473085,2 rooms apartment in Binnenkant,1550.0,2,[],pararius,amsterdam
2654,Amstel,65.0,2018-02-16,apartment,2018-02-09T06:05:08,amsterdam-centrum,1015411,52.36659677,4.89972638,3 rooms apartment in Amstel,1895.0,3,[],pararius,amsterdam
2656,Eggertstraat 5,96.0,2018-02-16,apartment,2017-12-06T12:24:29,amsterdam-centrum,788644,52.37399086,4.89255233,3 rooms apartment in Eggertstraat 5,2250.0,3,[],pararius,amsterdam
2657,Borssenburgplein 139,88.0,2018-02-16,apartment,2017-12-20T07:08:47,amsterdam-zuid,829878,52.34851634,4.90702835,3 rooms apartment in Borssenburgplein 139,1900.0,3,[],pararius,amsterdam
2661,Van Nijenrodeweg,85.0,2018-02-16,apartment,2017-12-20T07:11:36,amsterdam-zuid,829900,52.32747205,4.86984867,3 rooms apartment in Van Nijenrodeweg,1950.0,3,[],pararius,amsterdam
2664,Jacob Obrechtstraat,73.0,2018-02-16,apartment,2017-11-22T02:56:00,amsterdam-zuid,692595,52.35782495,4.874251,2 rooms apartment in Jacob Obrechtstraat,2350.0,2,[],pararius,amsterdam
2667,Groetstraat,55.0,2018-02-16,apartment,2018-02-06T06:05:23,amsterdam-noord,1005636,52.39261018,4.95122618,2 rooms apartment in Groetstraat,1500.0,2,[],pararius,amsterdam
2668,Henri Dunantstraat,95.0,2018-02-16,apartment,2017-10-21T07:43:24,amsterdam-nieuw-west,615191,52.34809028,4.82933898,3 rooms apartment in Henri Dunantstraat,1267.0,3,[],pararius,amsterdam
2670,Leidsekade,70.0,2018-02-16,apartment,2018-02-06T06:03:32,amsterdam-centrum,1005610,52.36602479,4.8791188,2 rooms apartment in Leidsekade,1900.0,2,[],pararius,amsterdam
2673,Jekerstraat,120.0,2018-02-16,apartment,2018-01-06T10:10:04,amsterdam-zuid,875770,52.34613459,4.89824873,3 rooms apartment in Jekerstraat,2500.0,3,[],pararius,amsterdam
2676,Amstelveenseweg 312,66.0,2018-02-16,apartment,2018-02-09T06:04:11,amsterdam-zuid,1015397,52.34618291,4.85727367,3 rooms apartment in Amstelveenseweg 312,1500.0,3,[],pararius,amsterdam
2681,Eerste Leliedwarsstraat,50.0,2018-02-16,apartment,2018-01-15T08:58:14,amsterdam-centrum,915848,52.37597365,4.88248031,2 rooms apartment in Eerste Leliedwarsstraat,1975.0,2,[],pararius,amsterdam
2684,Den Texstraat,145.0,2018-02-16,apartment,2017-10-21T07:41:03,amsterdam-centrum,615047,52.35899626,4.89396728,4 rooms apartment in Den Texstraat,2950.0,4,[],pararius,amsterdam
2685,Herengracht,50.0,2018-02-16,apartment,2017-12-21T18:31:53,amsterdam-centrum,832308,52.365328000000005,4.89718566,2 rooms apartment in Herengracht,1950.0,2,[],pararius,amsterdam
2688,Fred. Roeskestraat 88,90.0,2018-02-16,apartment,2017-11-26T07:54:35,amsterdam-zuid,703269,52.34168835,4.86212616,2 rooms apartment in Fred. Roeskestraat 88,2295.0,2,[],pararius,amsterdam
2691,Reyer Anslostraat,109.0,2018-02-16,apartment,2017-11-19T07:31:23,amsterdam-west,687753,52.35829369,4.86024115,3 rooms apartment in Reyer Anslostraat,2100.0,3,[],pararius,amsterdam
2693,Spuistraat,95.0,2018-02-16,apartment,2018-01-05T07:31:51,amsterdam-centrum,867572,52.37482023,4.89100114,3 rooms apartment in Spuistraat,1900.0,3,[],pararius,amsterdam
2694,Prinsengracht,50.0,2018-02-16,apartment,2018-02-08T07:00:05,amsterdam-centrum,1013706,52.36277421,4.9012364999999996,2 rooms apartment in Prinsengracht,1750.0,2,[],pararius,amsterdam
2697,Marksingel,110.0,2018-02-16,apartment,2018-01-14T12:58:43,amsterdam-nieuw-west,915314,52.34696401,4.78388431,4 rooms apartment in Marksingel,1850.0,4,[],pararius,amsterdam
2701,Geldersekade 92,140.0,2018-02-16,apartment,2018-01-06T09:57:56,amsterdam-centrum,875706,52.37398862,4.90068777,3 rooms apartment in Geldersekade 92,2500.0,3,[],pararius,amsterdam
2702,Domselaerstraat 47,114.0,2018-02-16,apartment,2018-01-27T06:54:09,amsterdam-oost,963161,52.36013063,4.92795417,3 rooms apartment in Domselaerstraat 47,2000.0,3,[],pararius,amsterdam
2708,Oude Braak 19,180.0,2018-02-16,apartment,2018-01-14T12:50:46,amsterdam-centrum,915298,52.37672714,4.89558109,4 rooms apartment in Oude Braak 19,3000.0,4,[],pararius,amsterdam
2716,Singel,310.0,2018-02-16,apartment,2018-01-11T11:04:54,amsterdam-centrum,901687,52.37408233,4.88864512,5 rooms apartment in Singel,7500.0,5,[],pararius,amsterdam
2718,De Lairessestraat,167.0,2018-02-16,apartment,2017-10-21T06:58:18,amsterdam-zuid,612492,52.35335469,4.87141109,5 rooms apartment in De Lairessestraat,6000.0,5,[],pararius,amsterdam
2720,Ruysdaelstraat,180.0,2018-02-16,apartment,2017-10-21T06:54:17,amsterdam-zuid,612219,52.3535359,4.88006908,3 rooms apartment in Ruysdaelstraat,5000.0,3,[],pararius,amsterdam
